meaning,participant,round,pair,totalPath,totalAmplitude,totalBbmv,totalVelocity,totalPartitioning,totalConvexHull,peakAcceleration,condition
jablko,p092,1,P091_P092_Z,152.49440592920033,229.50001752293952,61450.194373447615,7.9486860004872435,16.490421455938698,16614.623638843055,2406.675193339829,stand
drabina,p037,3,P037_P038_Z,135.83680293015,48.7349336479292,57424.23104100136,27.238795229654524,4.118773946360153,14898.228326264045,2140.0604230075783,stand
kopac,p036,2,P035_P036_Z,91.70789171889706,75.92818480162974,20309.892194340595,16.889723859718156,5.509578544061303,5053.901933073113,3436.2458974153747,sit
obierac,p121,3,P121_P122_Z,28.043743489278047,56.83232248869432,4640.49137823764,10.544581309592678,2.5095785440613025,435.50553944065535,821.6731239856477,sit
skakanka,p071,1,P071_P072_Z,131.60452264998847,57.27092516259331,37670.15368073769,23.57682181230845,5.931034482758621,7943.332634152687,1492.1867538241145,sit
smazyc,p010,2,P009_P010_Z,139.10884876843602,49.84857909698788,32879.771190301035,13.833835801952734,9.869731800766283,6890.295420240572,1792.375312983875,stand
luk,p105,1,P105_P106_Z,156.43093088913017,78.76057454772,88151.96230795,19.81236358483958,6.839080459770115,28277.90098425713,1571.36046338366,stand
strzelac,p007,1,P007_P008_Z,22.34452400976339,49.60565135644754,1953.2582285177184,5.971277542952125,3.873563218390805,390.3165425280047,694.9463327027862,sit
lopata,p026,3,P025_P026_Z,86.73254958065918,52.56048788305218,35956.446697025924,23.287033384901378,3.0957854406130267,8230.347888471715,1530.7689542152511,stand
jechac,p102,1,P101_P102_Z,87.32504121236542,183.2098334698798,22891.835396007544,17.578378243089546,4.67816091954023,3925.399068395626,3241.644497051785,stand
rower,p034,1,P033_P034_Z,66.65691751456727,57.457236808932215,22382.73790697287,8.14243496519485,6.206896551724138,3261.013941448334,858.0902718385613,sit
gwozdz,p087,1,P087_P088_Z,116.63744585740572,46.10865671749403,68157.49591838189,15.760993279574455,6.896551724137931,15269.882137343897,2161.5724159685974,stand
siedziec,p117,2,P117_P118_Z,18.73589737535373,53.39633414846124,800.7098661130016,4.990298251630237,2.9885057471264367,180.40132728006824,681.6528967219181,sit
luk,p053,1,P053_P054_Z,103.85478444705014,60.331429573126,53888.5198456005,16.546824423478114,4.992337164750958,13205.750718878891,1986.1267898603164,stand
drewno,p011,3,P011_P012_Z,217.38799088888985,46.97528025198855,82642.7429391246,29.2485225190496,6.478927203065134,21378.657828723262,2985.957212226651,stand
skakac,p142,3,P141_P142_Z,10.884559282017626,70.73111452859871,600.625185270079,4.019863045366396,2.896551724137931,44.63635453562126,304.8818496251906,sit
wedka,p118,2,P117_P118_Z,92.82160986341908,21.9799286584229,25358.980032296036,12.88992497052525,6.375478927203065,5471.785248651083,1139.9578877579784,sit
obierac,p105,3,P105_P106_Z,43.263007940008,105.72523876302668,2190.9508295888404,6.193373450179128,7.421455938697318,368.0659722155476,1052.5892173813884,stand
butelka,p076,1,P075_P076_Z,78.98511819288586,50.88067871640293,5814.69575919353,5.568401102877348,11.743295019157088,1447.939944471729,675.907320695868,stand
rabac,p017,2,P017_P018_Z,67.49818971246674,61.57006018870215,16049.108797754674,18.488417015883947,3.475095785440613,4182.174836455943,2387.4856659236166,stand
obierac,p082,1,P081_P082_Z,52.68351836184607,63.91530499142044,12690.989530816256,6.053380277111691,7.409961685823755,1562.379410341477,1193.2274532926458,stand
wbijac,p109,1,P109_P110_Z,136.44347842855024,59.08106290251941,97149.9803673896,20.274460297276224,6.735632183908046,21161.079199986667,2794.793204468301,stand
butelka,p055,1,P055_P056_Z,75.40829308092277,35.46958153052572,12875.614509627894,9.423980356202645,7.639846743295019,1830.2453454521856,1004.4716977020522,stand
drabina,p007,3,P007_P008_Z,77.78657382324997,22.76409533295662,13280.71320197056,16.616076072996186,4.283524904214559,2359.069048448096,1682.7295493018864,sit
luneta,p028,2,P027_P028_Z,50.708887777595024,42.64841803585787,9423.912677835093,16.066716587070438,2.5977011494252875,1527.8933251276617,1051.332631982493,sit
strzelac,p018,3,P017_P018_Z,48.58109592524252,58.49944278951328,43033.66305583538,30.49846249875291,1.3869731800766285,5765.495831010164,1546.7902131043177,stand
schody,p002,2,P001_P002_Z,27.95577381682106,50.98749998344723,12784.160578003735,7.707728738915639,2.318007662835249,962.5584713390618,672.5800305427396,sit
wedka,p117,1,P117_P118_Z,42.31084733893648,49.79599455233373,7527.780376506445,6.661562280701303,6.996168582375479,1224.9165324777728,1473.6521174235338,sit
drabina,p094,2,P093_P094_Z,161.7390863678207,50.2475229808513,49541.77057690409,22.247627530108232,6.206896551724138,10930.635913393811,1314.026338944241,stand
butelka,p026,3,P025_P026_Z,70.87775929987363,57.79526621243227,24339.402332700254,17.238793861867965,3.969348659003832,2072.660541839949,1783.0084672072317,stand
wchodzic,p019,1,P019_P020_Z,207.6137659119362,67.53493423529322,93483.25849038723,17.640734773060384,11.977011494252874,29687.543425730968,1856.429032516239,stand
chodzic,p022,2,P021_P022_Z,46.109878617326885,40.2227284377351,5055.570549179884,17.63270122522836,2.4942528735632186,1496.1529311184734,1265.2008169996166,stand
patelnia,p039,1,P039_P040_Z,471.6387130589503,56.14552893750348,147797.29567339897,12.779308346583829,35.77394636015325,48283.841163255456,2038.2410317783767,stand
patelnia,p021,1,P021_P022_Z,35.422403948699625,71.82496793019175,1620.3772189609506,7.890619359529431,4.8773946360153255,306.27097813750186,1365.2312201225825,stand
butelka,p141,3,P141_P142_Z,37.139443032314496,79.75604768945568,3932.7356027504734,8.380315616971009,4.344827586206897,518.949684190927,825.2775281674844,sit
butelka,p099,2,P099_P100_Z,59.762421936837406,45.76154206737963,26355.34336589034,17.948515146727058,3.045977011494253,3052.770239684853,1866.40501791396,stand
butelka,p093,3,P093_P094_Z,67.22881267905878,56.39879794715643,44116.89638178728,12.996925672283773,5.78544061302682,9027.939210262346,1340.730275038849,stand
strzelac,p020,1,P019_P020_Z,78.38847321538074,82.01432618151426,36277.44104855203,15.440994598054171,4.674329501915709,3696.144501078869,1154.6687835822893,stand
laska,p089,2,P089_P090_Z,129.5129562892262,25.138950368331358,97945.88403961124,24.343118192297624,4.954022988505747,20630.39580004401,2177.407319290897,stand
schodzic,p123,1,P123_P124_Z,60.17293855220304,44.63853288374516,8767.901083038367,11.23053960509788,5.030651340996169,2189.75318615914,1134.527069936802,sit
ksiazka,p013,1,P013_P014_Z,72.41226249132143,54.83703799671546,18926.90661119685,13.350644966120829,6.099616858237548,2254.9276095696746,1488.6039612331454,stand
skakanka,p021,1,P021_P022_Z,159.8464160003411,92.44775121588911,36023.504775815025,34.16546916244485,4.555555555555555,11064.672032360955,2749.100307159448,stand
luneta,p089,1,P089_P090_Z,74.42607871409176,43.61308037828706,39008.31530196036,21.496051149818747,3.1455938697318007,5495.393431732069,1214.1762786576296,stand
otworzyc,p039,2,P039_P040_Z,238.4412982143355,54.98174848058283,81955.28114509236,17.474719500407804,12.088122605363983,21521.58665683759,1954.986473411965,stand
wedka,p140,3,P139_P140_N,52.35060588156374,73.63129984887591,23486.701080979044,11.106445618572437,4.639846743295019,2939.248822787471,1547.6476605093196,stand
butelka,p095,3,P095_P096_Z,86.70316998145509,64.2774556208081,26673.423329835005,11.675122428395744,7.517241379310345,6824.830168258453,988.8167171381308,stand
otworzyc,p116,1,P115_P116_N,76.25383136992976,44.96082852630238,10637.928571711633,11.339546102815136,6.390804597701149,2205.157129408876,1216.2894455603634,sit
kopac,p124,3,P123_P124_Z,51.95782024531583,52.56157347475437,12414.41210172814,14.5630569209324,2.946360153256705,2242.1285788610912,1296.66123457991,sit
kopac,p026,3,P025_P026_Z,88.4901653404226,51.22978708991671,22276.279986455585,20.63278378532203,3.796934865900383,4350.129125481521,1513.7040959753872,stand
smazyc,p118,1,P117_P118_Z,92.9699975408528,66.75804482577821,23688.67555492515,7.01764762152966,12.478927203065131,4931.826479694533,876.770978914258,sit
chodzic,p113,3,P113_P114_Z,45.990111673722446,57.48597961431121,6597.869787417751,9.827143297026083,4.360153256704981,939.4872431335992,1377.5432995603312,sit
butelka,p116,2,P115_P116_N,44.95681777190808,69.70426204435101,4266.09928081065,11.157187515354147,3.3524904214559386,756.3789102089617,872.9374742507189,sit
drewno,p070,1,P069_P070_N,138.23995222386253,31.58074588500171,31573.694260652843,14.76809923542634,8.432950191570882,7301.079109664344,1952.554863111096,stand
lawka,p101,1,P101_P102_Z,102.99681287612452,49.94090261486347,84008.35584216626,20.17119869049583,4.988505747126437,18329.40837075897,1679.9176936310964,stand
jechac,p034,1,P033_P034_Z,36.34257111974252,54.87434731849798,1785.5096561151215,4.5818528368152975,7.375478927203065,238.18360656469144,716.2869187068126,sit
wchodzic,p006,3,P005_P006_Z,20.32905180781629,68.43217868070481,2229.1242807757267,5.386290106545512,3.2260536398467434,353.84073390411453,380.19538139889937,sit
chodzic,p090,1,P089_P090_Z,131.40324293130212,105.261641821908,59343.33941354464,26.07527055287202,4.245210727969349,10486.645717074483,1633.179503413284,stand
luneta,p013,3,P013_P014_Z,30.75178910713856,47.745953168878415,12957.668037485208,11.72137901762759,1.8160919540229885,997.8136300343516,2053.115046315119,stand
jechac,p128,1,P127_P128_N,26.737779553586464,76.43793169633565,1293.5308421838888,4.423634921134116,4.984674329501916,143.79310643613428,793.7823969032405,sit
czytac,p043,2,P043_P044_Z,48.08405687947496,278.1843626603335,16237.68641201253,12.933640337787391,3.8045977011494254,2209.291367668949,1131.815952226018,stand
otworzyc,p108,2,P107_P108_Z,62.1163711829926,52.25737067171768,23917.43405039377,10.302691613602269,5.022988505747127,4779.907608882832,595.4491045925728,stand
patrzec,p107,2,P107_P108_Z,1.498979552073172,39.028636921794174,0.4775080908116451,0.467988895239394,3.582375478927203,0.0861820779083604,64.41264782185247,stand
schodzic,p016,2,P015_P016_Z,33.94821593560518,73.97067590010637,14485.252615783826,14.810749537160817,1.9348659003831417,1063.3261540612498,1451.7184730874692,stand
czytac,p046,1,P045_P046_Z,71.1304016475599,116.75307129215996,11801.08103087707,4.301559415480486,14.99233716475096,2424.241345284198,891.0916898860494,stand
lopata,p048,2,P047_P048_Z,163.96189325935373,67.68225791858745,35858.27078917903,13.95093951319442,10.17624521072797,9082.996309213328,1691.9070454171265,stand
wbijac,p006,1,P005_P006_Z,50.51392786481633,48.427505320411925,7473.590979522005,10.352676761255596,4.819923371647509,1202.2187091299857,1101.768621745126,sit
lowic,p009,2,P009_P010_Z,105.8641641002184,49.50230673154709,43706.3978008898,15.431649735822306,6.739463601532567,8118.003911086158,890.8483842409937,stand
rabac,p054,2,P053_P054_Z,185.62340948039505,117.07508845225637,184126.2226835437,37.50800344681695,4.685823754789272,56757.94817655201,4040.001002460315,stand
luneta,p010,1,P009_P010_Z,37.12333767000773,51.85154871544548,23968.7810202471,5.944582385488612,4.75095785440613,3015.212845585706,1208.1766937898308,stand
siedziec,p072,1,P071_P072_Z,33.62579922268348,46.5853116894932,9957.502679419924,9.094248105844091,2.9808429118773945,1710.997065809755,1008.6004365243804,sit
obierac,p095,2,P095_P096_Z,146.15118967485978,64.58658034682203,50727.18186650421,10.730386834741322,11.091954022988508,12276.88168294186,897.5088463095601,stand
patrzec,p027,3,P027_P028_Z,17.667576838049953,72.25652478319752,1558.1670776363285,8.188446355058524,1.735632183908046,197.65069466869355,912.4930334611864,sit
ksiazka,p028,3,P027_P028_Z,36.083607118745405,47.59732001482073,4140.950969730151,11.48035614094979,3.3793103448275863,602.4934996057176,1067.1272021759974,sit
gwozdz,p137,3,P137_P138_Z,32.79640941810868,44.50805996562063,4885.453241338438,9.639402173051897,3.781609195402299,757.2848169059536,1229.571158701291,sit
ksiazka,p027,1,P027_P028_Z,60.756603307303045,69.68289856785037,3754.186876456308,7.267789738589665,8.015325670498084,732.5361423910799,1740.466281465406,sit
czytac,p037,3,P037_P038_Z,71.9953835320634,138.0038636412534,22606.29742700325,10.945023043947964,6.053639846743295,2583.230271748296,2024.497670285573,stand
czytac,p050,2,P049_P050_Z,117.50144231221668,54.69390487656856,68732.48771166029,15.367728090250733,7.084291187739463,11441.455691709798,1221.4069174872418,stand
lowic,p008,2,P007_P008_Z,59.804665968662135,110.51435920667264,19637.979212868613,10.97368330051714,4.624521072796935,3260.0835183882155,1080.6549500368535,sit
strzelac,p131,2,P131_P132_Z,21.99317488863047,41.29093174410914,5008.917768174539,4.80692505216858,5.180076628352491,702.4694004977525,535.5302568345985,stand
skakanka,p012,2,P011_P012_Z,118.82823305222996,76.00080054929275,81567.77140527032,45.38049433222957,2.471264367816092,18033.357344519485,2680.8111380296527,stand
rower,p127,2,P127_P128_N,37.93471859511466,74.97690078819491,3218.263104577953,5.525774399623875,7.674329501915709,856.0104271492003,815.851494247686,sit
lowic,p013,2,P013_P014_Z,76.5347196561251,155.44984990937982,39077.27729425607,14.72393400804036,4.486590038314176,9746.579862760742,1736.7838078979105,stand
rabac,p093,3,P093_P094_Z,128.17885359136446,42.71929825657001,40469.66335897547,34.45054372484451,3.1379310344827585,6270.650338943853,2241.197466010414,stand
gwozdz,p039,3,P039_P040_Z,89.57781697786525,124.06330227822237,30616.57879056576,18.08125026152784,5.049808429118774,8961.914471402199,1698.408647682974,stand
jechac,p053,2,P053_P054_Z,111.2952659034398,65.30012317590825,25652.04959584529,22.375237685639867,4.547892720306513,2723.7565649415083,1610.9831043377117,stand
jablko,p127,1,P127_P128_N,43.153737354596906,39.72799894955403,2722.1097139999347,7.850145748721437,4.287356321839081,513.474792589815,739.00666458479,sit
patrzec,p093,2,P093_P094_Z,7.960845236412687,69.73033253854597,14.373407924865086,1.519079933340459,6.831417624521073,2.444640222936532,865.1902923043789,stand
laska,p009,2,P009_P010_Z,33.01913461607701,46.9371884048299,3592.665430033624,10.653464450716978,2.5172413793103448,767.0615759968127,718.6676557189853,stand
siedziec,p141,1,P141_P142_Z,139.59147819744666,37.32294277101797,9770.459862384629,4.86311897481061,32.64367816091954,2986.777347938352,1046.3736311615714,sit
drabina,p095,2,P095_P096_Z,91.67023399568996,88.31914308441576,45586.11855377034,26.921067027202604,3.3869731800766285,9458.407049830765,1404.5840628313622,stand
wbijac,p058,1,P057_P058_Z,194.08651429109247,105.53538307148244,43639.80817447061,13.24140025079863,19.57471264367816,9538.759379950883,2709.8263303753665,sit
chodzic,p019,1,P019_P020_Z,113.90046624816635,72.4543659364744,45454.30880520475,19.07037819917283,4.7203065134099615,5740.0065205453775,1325.8400088180656,stand
jechac,p024,2,P023_P024_Z,176.86707932760132,248.9129474468493,82051.51997981542,14.145196266350114,10.827586206896552,23560.952755412927,2584.29452019172,stand
butelka,p072,1,P071_P072_Z,44.61356269656217,42.62906855368909,5000.012869761283,8.8540508579305,5.222222222222222,778.3405187903362,968.4747784264492,sit
wbijac,p090,1,P089_P090_Z,96.92120676510152,84.20300290591669,51438.73222468807,15.933427048168673,4.724137931034483,7080.108874426124,2540.071488562727,stand
obierac,p075,1,P075_P076_Z,53.83102029330413,102.87445661259528,3813.160024569241,4.503203012159486,11.279693486590038,806.1105270266748,2069.931679428966,stand
skakac,p082,3,P081_P082_Z,51.63243887419368,50.33902600198208,3934.156154805451,24.427096588413143,2.1724137931034484,1095.2122714137088,1513.0859876243978,stand
rabac,p062,1,P061_P062_Z,198.20215762959663,175.5522073840639,26078.98167431848,15.928874553405448,10.693486590038312,5137.0753170325415,2678.7320459744637,sit
laska,p066,2,P065_P066_Z_SIT,26.70420163358156,59.72487774963566,5021.82269599058,8.468754279289808,2.513409961685824,588.9010480318636,972.822179790354,stand
wedka,p056,2,P055_P056_Z,121.87738601729704,42.11109321399568,56226.9340841626,23.11000131155032,5.586206896551724,12557.239174036104,2053.814116607527,stand
skakac,p074,1,P073_P074_Z,303.25484278394043,27.124439247748803,55837.6518274648,21.30106001303162,14.256704980842912,19177.769008992625,3320.9892670051777,sit
rabac,p095,1,P095_P096_Z,186.5993211752859,34.9817184395841,45105.08486630995,16.629665712020476,9.06896551724138,8020.062948220413,1298.53125447441,stand
drewno,p143,3,P143_P144_Z,78.64612169065903,70.9581261704498,34455.55232122428,18.60905653619981,3.685823754789272,6459.6325661476585,1201.1409207247195,sit
rabac,p131,3,P131_P132_Z,73.28525203891476,33.11287497127992,9187.957434848757,11.655659608340915,6.425287356321839,2588.268231252536,916.70704660938,stand
rabac,p006,3,P005_P006_Z,78.47967145178562,71.72375067555818,8659.229919496485,14.002651605670405,5.088122605363985,2088.561613193159,1437.097023579147,sit
